note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context
55,55,1/4,17/2,33,2,match,2,0,True
59,59,1/16,141/16,35,2,ornamentation,0,0,False
60,57,1/16,71/8,36,2,adaptation,0,0,False
61,55,1/16,143/16,37,2,ornamentation,0,0,False
62,57,1/2,9,38,2,match,2,0,True
243,55,1/8,217/8,144,2,match,0,1,True
244,57,1/16,109/4,145,2,adaptation,0,1,False
245,55,1/16,437/16,146,2,ornamentation,0,1,False
246,53,1/16,219/8,147,2,repetition,0,1,False
247,52,1/16,439/16,148,2,ornamentation,0,1,False
248,50,1/4,55/2,149,2,match,1,1,True
423,53,1/4,46,262,2,match,1,2,True
425,53,1/16,185/4,263,2,repetition,0,2,False
426,52,1/16,741/16,264,2,ornamentation,0,2,False
427,53,1/16,371/8,265,2,adaptation,0,2,False
429,45,1/4,93/2,267,2,match,2,2,True
