note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
120,66,1/4,85/4,71,0,adaptation,0,5,True,0
121,67,1/8,43/2,72,0,repetition,0,5,False,0
122,66,1/8,173/8,73,0,ornamentation,0,5,False,0
123,64,1/8,87/4,74,0,ornamentation,0,5,False,0
124,66,1/8,175/8,75,0,ornamentation,0,5,False,0
127,67,1/4,22,76,0,match,0,5,True,0
252,64,1/4,175/4,147,0,ornamentation,0,6,True,1
255,62,1/8,44,148,0,repetition,0,6,False,1
256,60,1/8,353/8,149,0,ornamentation,0,6,False,1
257,62,1/8,177/4,150,0,repetition,0,6,False,1
258,64,1/8,355/8,151,0,ornamentation,0,6,False,1
259,65,1/8,89/2,152,0,match,0,6,False,1
260,67,1/8,357/8,153,0,ornamentation,0,6,False,1
261,69,1/8,179/4,154,0,adaptation,0,6,False,1
262,70,1/8,359/8,155,0,ornamentation,0,6,False,1
265,69,1/4,46,156,0,repetition,0,6,True,1
273,66,1/4,189/4,161,0,ornamentation,0,7,True,2
274,67,1/8,95/2,162,0,repetition,0,7,False,2
275,66,1/8,381/8,163,0,ornamentation,0,7,False,2
276,64,1/8,191/4,164,0,ornamentation,0,7,False,2
277,66,1/8,383/8,165,0,ornamentation,0,7,False,2
280,67,1/2,48,166,0,match,0,7,True,2
280,67,1/2,48,166,0,match,0,8,True,3
302,61,1/8,413/8,185,0,ornamentation,0,8,False,3
303,59,1/8,207/4,186,0,ornamentation,0,8,False,3
304,61,1/8,415/8,187,0,ornamentation,0,8,False,3
307,62,1,52,188,0,adaptation,0,8,True,3
320,67,1/4,62,193,0,match,0,9,True,4
321,69,1/8,249/4,194,0,ornamentation,0,9,False,4
322,67,1/8,499/8,195,0,ornamentation,0,9,False,4
323,69,1/8,125/2,196,0,adaptation,0,9,False,4
324,67,1/8,501/8,197,0,ornamentation,0,9,False,4
325,65,1/8,251/4,198,0,ornamentation,0,9,False,4
326,64,1/8,503/8,199,0,ornamentation,0,9,False,4
327,62,1/2,63,200,0,match,0,9,True,4
345,62,1/4,66,206,0,repetition,0,10,True,5
346,60,1/8,265/4,207,0,ornamentation,0,10,False,5
347,62,1/8,531/8,208,0,ornamentation,0,10,False,5
348,64,1/8,133/2,209,0,ornamentation,0,10,False,5
349,65,1/8,533/8,210,0,ornamentation,0,10,False,5
350,67,1/8,267/4,211,0,ornamentation,0,10,False,5
351,69,1/8,535/8,212,0,ornamentation,0,10,False,5
354,70,3/4,67,213,0,match,0,10,True,5
279,63,1/2,48,166,1,match,1,4,True,0
281,62,1/8,97/2,167,1,match,0,4,False,0
282,63,1/8,389/8,168,1,ornamentation,0,4,False,0
283,65,1/8,195/4,169,1,ornamentation,0,4,False,0
284,62,1/8,391/8,170,1,ornamentation,0,4,False,0
285,63,1/8,49,171,1,adaptation,0,4,False,0
286,62,1/8,393/8,172,1,ornamentation,0,4,False,0
287,60,1/8,197/4,173,1,ornamentation,0,4,False,0
288,58,1/8,395/8,174,1,ornamentation,0,4,False,0
289,60,1/8,99/2,175,1,match,0,4,False,0
294,57,1/4,50,179,1,match,0,4,True,0
17,58,1/2,9/2,13,2,match,0,2,True,0
19,58,1/8,21/4,15,2,ornamentation,0,2,False,0
20,57,1/8,43/8,16,2,ornamentation,0,2,False,0
21,58,1/8,11/2,17,2,repetition,0,2,False,0
22,57,1/8,45/8,18,2,ornamentation,0,2,False,0
23,55,1/8,23/4,19,2,ornamentation,0,2,False,0
24,57,1/8,47/8,20,2,ornamentation,0,2,False,0
26,58,1/4,6,21,2,match,1,2,True,0
152,58,1/2,55/2,91,2,match,0,3,True,1
154,58,1/8,113/4,93,2,ornamentation,0,3,False,1
155,57,1/8,227/8,94,2,ornamentation,0,3,False,1
156,58,1/8,57/2,95,2,repetition,0,3,False,1
157,57,1/8,229/8,96,2,ornamentation,0,3,False,1
158,55,1/8,115/4,97,2,ornamentation,0,3,False,1
159,57,1/8,231/8,98,2,ornamentation,0,3,False,1
161,58,1/4,29,99,2,match,1,3,True,1
5,57,1/4,9/4,5,3,ornamentation,0,0,True,0
6,58,1/8,5/2,6,3,repetition,0,0,False,0
7,57,1/8,21/8,7,3,ornamentation,0,0,False,0
8,55,1/8,11/4,8,3,ornamentation,0,0,False,0
9,57,1/8,23/8,9,3,ornamentation,0,0,False,0
11,58,3/4,3,10,3,match,1,0,True,0
270,50,1/4,47,160,3,match,2,1,True,1
290,58,1/8,397/8,176,3,ornamentation,0,1,False,1
291,57,1/8,199/4,177,3,adaptation,0,1,False,1
292,55,1/8,399/8,178,3,ornamentation,0,1,False,1
293,53,1/4,50,179,3,match,2,1,True,1
