note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
22;43;1/4;3;16;5;match;2;2;True;[monotonic]
24;58;1/4;3;16;4;adaptation;1;2;True;[monotonic]
23;55;1/4;3;16;3;match;0;2;True;[monotonic]
25;43;1/16;13/4;17;5;ornamentation;0;2;False;[monotonic]
26;45;1/16;53/16;18;5;ornamentation;0;2;False;[monotonic]
27;46;1/16;27/8;19;5;ornamentation;0;2;False;[monotonic]
28;48;1/16;55/16;20;5;ornamentation;0;2;False;[monotonic]
29;43;1/4;7/2;21;5;repetition;1;2;True;[monotonic]
30;55;1/4;7/2;21;3;repetition;0;2;True;[monotonic]
61;58;1/4;6;41;5;adaptation;2;6;True;[monotonic]
59;43;1/4;6;41;4;match;1;6;True;[monotonic]
60;55;1/4;6;41;3;match;0;6;True;[monotonic]
62;52;1/16;25/4;42;5;ornamentation;0;6;False;[monotonic]
63;53;1/16;101/16;43;5;ornamentation;0;6;False;[monotonic]
64;55;1/16;51/8;44;5;ornamentation;0;6;False;[monotonic]
65;57;1/16;103/16;45;5;ornamentation;0;6;False;[monotonic]
68;58;1/4;13/2;46;5;adaptation;2;6;True;[monotonic]
66;43;1/4;13/2;46;4;repetition;1;6;True;[monotonic]
67;55;1/4;13/2;46;3;repetition;0;6;True;[monotonic]
154;62;1/16;215/16;100;3;ornamentation;0;14;True;[monotonic_perfect_fifth_3_3_chords, monotonic_perfect_fifth_2_1_chords, monotonic_perfect_fifth_1_3_chords, monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_2_chords]
155;48;1/8;27/2;101;4;match;3;14;False;[monotonic_perfect_fifth_3_3_chords, monotonic_perfect_fifth_2_1_chords, monotonic_perfect_fifth_1_3_chords, monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_2_chords]
157;63;1/8;27/2;101;3;match;2;14;False;[monotonic_perfect_fifth_3_3_chords, monotonic_perfect_fifth_2_1_chords, monotonic_perfect_fifth_1_3_chords, monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_2_chords]
156;60;1/8;27/2;101;2;match;1;14;False;[monotonic_perfect_fifth_3_3_chords, monotonic_perfect_fifth_2_1_chords, monotonic_perfect_fifth_1_3_chords, monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_2_chords]
158;67;1/8;27/2;101;0;repetition;0;14;False;[monotonic_perfect_fifth_3_3_chords, monotonic_perfect_fifth_2_1_chords, monotonic_perfect_fifth_1_3_chords, monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_2_chords]
159;50;1/8;109/8;102;4;ornamentation;0;14;False;[monotonic_perfect_fifth_3_3_chords, monotonic_perfect_fifth_2_1_chords, monotonic_perfect_fifth_1_3_chords, monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_2_chords]
