note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
2;65;1/8;3/4;2;1;match;0;0;True;[non_monotonic]
3;67;1/32;7/8;3;1;ornamentation;0;0;False;[non_monotonic]
4;65;1/32;29/32;4;1;ornamentation;0;0;False;[non_monotonic]
5;64;1/32;15/16;5;1;ornamentation;0;0;False;[non_monotonic]
6;65;1/32;31/32;6;1;ornamentation;0;0;False;[non_monotonic]
7;67;1/8;1;7;1;match;0;0;True;[non_monotonic]
44;66;1/16;69/16;36;1;ornamentation;0;6;True;[non_monotonic]
45;67;1/32;35/8;37;1;adaptation;0;6;False;[non_monotonic]
46;66;1/32;141/32;38;1;ornamentation;0;6;False;[non_monotonic]
47;64;1/32;71/16;39;1;ornamentation;0;6;False;[non_monotonic]
48;66;1/32;143/32;40;1;ornamentation;0;6;False;[non_monotonic]
50;67;1/4;9/2;41;1;match;1;6;True;[non_monotonic]
126;66;1/8;41/4;95;1;ficta;0;9;True;[non_monotonic]
127;67;1/32;83/8;96;1;ornamentation;0;9;False;[non_monotonic]
128;66;1/32;333/32;97;1;ornamentation;0;9;False;[non_monotonic]
129;64;1/32;167/16;98;1;ornamentation;0;9;False;[non_monotonic]
130;66;1/32;335/32;99;1;ornamentation;0;9;False;[non_monotonic]
132;67;1/8;21/2;100;1;match;1;9;True;[non_monotonic]
355;65;1/8;55/2;279;1;match;1;16;True;[non_monotonic]
357;67;1/32;221/8;280;1;ornamentation;0;16;False;[non_monotonic]
358;65;1/32;885/32;281;1;ornamentation;0;16;False;[non_monotonic]
359;64;1/32;443/16;282;1;ornamentation;0;16;False;[non_monotonic]
360;65;1/32;887/32;283;1;ornamentation;0;16;False;[non_monotonic]
361;67;1/4;111/4;284;1;match;1;16;True;[non_monotonic]
