note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
9,69,3/8,2,4,0,match,0,2,True,0
10,67,1/8,19/8,5,0,ornamentation,0,2,False,0
11,69,1/2,5/2,6,0,repetition,0,2,True,0
14,67,3/8,3,7,0,match,0,3,True,1
15,65,1/8,27/8,8,0,ornamentation,0,3,False,1
16,67,1/8,7/2,9,0,ornamentation,0,3,False,1
17,65,1/8,29/8,10,0,ornamentation,0,3,False,1
18,64,1/8,15/4,11,0,ornamentation,0,3,False,1
19,62,1/8,31/8,12,0,ornamentation,0,3,False,1
23,64,1,4,13,0,match,0,3,True,1
203,69,3/8,42,92,0,match,0,4,True,2
204,71,1/8,339/8,93,0,ornamentation,0,4,False,2
208,72,1/4,85/2,94,0,adaptation,0,4,True,2
3,64,3/8,1,1,1,match,1,0,True,0
5,62,1/8,11/8,2,1,ornamentation,0,0,False,0
6,64,1/2,3/2,3,1,repetition,0,0,True,0
536,64,3/8,107,241,1,repetition,1,1,True,1
538,71,1/8,859/8,242,1,ornamentation,0,1,False,1
539,69,1/8,215/2,243,1,ornamentation,0,1,False,1
540,67,1/8,861/8,244,1,ornamentation,0,1,False,1
541,65,1/8,431/4,245,1,ornamentation,0,1,False,1
542,64,1/8,863/8,246,1,ornamentation,0,1,False,1
545,62,3/4,108,247,1,match,0,1,True,1
