note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
94,74,1/8,13/2,61,0,repetition,0,80,True,0
95,72,1/16,53/8,62,0,ornamentation,0,80,False,0
96,70,1/16,107/16,63,0,ornamentation,0,80,False,0
97,72,1/16,27/4,64,0,ornamentation,0,80,False,0
98,70,1/16,109/16,65,0,ornamentation,0,80,False,0
99,69,1/16,55/8,66,0,ornamentation,0,80,False,0
100,67,1/16,111/16,67,0,ornamentation,0,80,False,0
104,69,1/4,7,68,0,match,0,80,True,0
119,72,1/8,8,77,0,match,0,81,True,1
120,62,1/16,65/8,78,0,ornamentation,0,81,False,1
121,64,1/16,131/16,79,0,ornamentation,0,81,False,1
122,65,1/16,33/4,80,0,ornamentation,0,81,False,1
123,67,1/16,133/16,81,0,ornamentation,0,81,False,1
124,69,1/16,67/8,82,0,ornamentation,0,81,False,1
125,70,1/16,135/16,83,0,ornamentation,0,81,False,1
129,72,1/8,17/2,84,0,repetition,0,81,True,1
136,70,1/8,9,88,0,match,0,82,True,2
137,60,1/16,73/8,89,0,ornamentation,0,82,False,2
138,62,1/16,147/16,90,0,ornamentation,0,82,False,2
139,64,1/16,37/4,91,0,ornamentation,0,82,False,2
140,65,1/16,149/16,92,0,ornamentation,0,82,False,2
141,67,1/16,75/8,93,0,ornamentation,0,82,False,2
142,69,1/16,151/16,94,0,ornamentation,0,82,False,2
146,70,1/8,19/2,95,0,match,0,82,True,2
153,69,1/8,10,99,0,match,0,83,True,3
154,67,1/16,81/8,100,0,ornamentation,0,83,False,3
155,65,1/16,163/16,101,0,ornamentation,0,83,False,3
156,64,1/16,41/4,102,0,ornamentation,0,83,False,3
157,65,1/16,165/16,103,0,ornamentation,0,83,False,3
158,67,1/16,83/8,104,0,ornamentation,0,83,False,3
159,69,1/16,167/16,105,0,ornamentation,0,83,False,3
163,70,3/8,21/2,106,0,match,0,83,True,3
163,70,3/8,21/2,106,0,match,0,84,True,4
164,69,1/8,87/8,107,0,ornamentation,0,84,False,4
169,67,3/16,11,108,0,match,0,84,True,4
185,65,1/8,12,117,0,match,0,85,True,5
186,64,1/16,97/8,118,0,ornamentation,0,85,False,5
187,62,1/16,195/16,119,0,ornamentation,0,85,False,5
188,64,1/16,49/4,120,0,ornamentation,0,85,False,5
189,65,1/16,197/16,121,0,ornamentation,0,85,False,5
190,67,1/16,99/8,122,0,ornamentation,0,85,False,5
191,69,1/16,199/16,123,0,ornamentation,0,85,False,5
194,70,1/8,25/2,124,0,match,0,85,True,5
201,69,1/8,13,128,0,match,0,86,True,6
202,67,1/16,105/8,129,0,ornamentation,0,86,False,6
203,65,1/16,211/16,130,0,ornamentation,0,86,False,6
204,64,1/16,53/4,131,0,ornamentation,0,86,False,6
205,65,1/16,213/16,132,0,ornamentation,0,86,False,6
206,67,1/16,107/8,133,0,ornamentation,0,86,False,6
207,69,1/16,215/16,134,0,ornamentation,0,86,False,6
211,70,3/8,27/2,135,0,match,0,86,True,6
211,70,3/8,27/2,135,0,match,0,87,True,7
212,69,1/8,111/8,136,0,ornamentation,0,87,False,7
217,67,3/16,14,137,0,match,0,87,True,7
290,62,1/8,37/2,182,0,match,0,88,True,8
291,64,1/16,149/8,183,0,ornamentation,0,88,False,8
292,65,1/16,299/16,184,0,ornamentation,0,88,False,8
293,67,1/16,75/4,185,0,ornamentation,0,88,False,8
294,65,1/16,301/16,186,0,ornamentation,0,88,False,8
295,64,1/16,151/8,187,0,ornamentation,0,88,False,8
296,62,1/16,303/16,188,0,ornamentation,0,88,False,8
300,64,1/8,19,189,0,match,0,88,True,8
296,62,1/16,303/16,188,0,ornamentation,0,89,True,9
300,64,1/8,19,189,0,match,0,89,False,9
301,60,1/8,153/8,190,0,ornamentation,0,89,False,9
302,64,1/8,77/4,191,0,repetition,0,89,False,9
303,65,1/8,155/8,192,0,ornamentation,0,89,False,9
307,67,1/8,39/2,193,0,match,0,89,False,9
308,70,1/8,157/8,194,0,ornamentation,0,89,False,9
309,69,1/8,79/4,195,0,ornamentation,0,89,False,9
310,67,1/8,159/8,196,0,ornamentation,0,89,False,9
314,66,3/16,20,197,0,ficta,0,89,True,9
314,66,3/16,20,197,0,ficta,0,90,True,10
315,64,1/16,323/16,198,0,ornamentation,0,90,False,10
316,62,1/16,81/4,199,0,ornamentation,0,90,False,10
317,64,1/16,325/16,200,0,ornamentation,0,90,False,10
318,66,1/16,163/8,201,0,adaptation,0,90,False,10
319,67,1/16,327/16,202,0,ornamentation,0,90,False,10
323,66,1/8,41/2,203,0,ficta,0,90,True,10
323,66,1/8,41/2,203,0,ficta,0,91,True,11
324,64,1/16,165/8,204,0,ornamentation,0,91,False,11
325,62,1/16,331/16,205,0,ornamentation,0,91,False,11
326,61,1/16,83/4,206,0,ornamentation,0,91,False,11
327,62,1/16,333/16,207,0,ornamentation,0,91,False,11
328,64,1/16,167/8,208,0,ornamentation,0,91,False,11
329,66,1/16,335/16,209,0,ornamentation,0,91,False,11
334,67,1/8,21,210,0,match,0,91,True,11
334,67,1/8,21,210,0,match,0,92,True,12
335,67,1/16,169/8,211,0,ornamentation,0,92,False,12
336,65,1/16,339/16,212,0,ornamentation,0,92,False,12
337,64,1/16,85/4,213,0,ornamentation,0,92,False,12
338,62,1/16,341/16,214,0,ornamentation,0,92,False,12
339,64,1/32,171/8,215,0,ornamentation,0,92,True,12
338,62,1/16,341/16,214,0,ornamentation,0,93,True,13
339,64,1/32,171/8,215,0,ornamentation,0,93,False,13
340,65,1/32,685/32,216,0,ornamentation,0,93,False,13
341,67,1/32,343/16,217,0,ornamentation,0,93,False,13
342,69,1/32,687/32,218,0,ornamentation,0,93,False,13
347,70,1/4,43/2,219,0,match,0,93,True,13
358,74,1/8,45/2,224,0,repetition,0,94,True,14
359,72,1/16,181/8,225,0,match,0,94,False,14
360,70,1/16,363/16,226,0,ornamentation,0,94,False,14
361,72,1/16,91/4,227,0,repetition,0,94,False,14
362,70,1/16,365/16,228,0,ornamentation,0,94,False,14
363,69,1/16,183/8,229,0,ornamentation,0,94,False,14
364,67,1/16,367/16,230,0,ornamentation,0,94,False,14
368,69,1/8,23,231,0,adaptation,0,94,True,14
364,67,1/16,367/16,230,0,ornamentation,0,95,True,15
368,69,1/8,23,231,0,adaptation,0,95,False,15
369,65,1/8,185/8,232,0,ornamentation,0,95,False,15
370,70,1/8,93/4,233,0,repetition,0,95,False,15
371,69,1/16,187/8,234,0,repetition,0,95,True,15
370,70,1/8,93/4,233,0,repetition,0,96,True,16
371,69,1/16,187/8,234,0,repetition,0,96,False,16
372,70,1/16,375/16,235,0,ornamentation,0,96,False,16
376,70,1/8,47/2,236,0,adaptation,0,96,True,16
376,70,1/8,47/2,236,0,adaptation,0,97,True,17
377,69,1/16,189/8,237,0,ornamentation,0,97,False,17
378,67,1/16,379/16,238,0,ornamentation,0,97,False,17
379,69,1/16,95/4,239,0,ornamentation,0,97,False,17
380,70,1/16,381/16,240,0,ornamentation,0,97,False,17
381,67,1/16,191/8,241,0,ornamentation,0,97,False,17
