note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
97,69,1/4,15,55,0,match,0,20,True,0
101,67,1/8,125/8,59,0,ornamentation,0,20,False,0
102,69,1/8,63/4,60,0,ornamentation,0,20,False,0
103,71,1/8,127/8,61,0,ornamentation,0,20,False,0
107,72,1/4,16,62,0,match,0,20,True,0
120,70,1/4,18,69,0,match,0,21,True,1
121,64,1/8,73/4,70,0,ornamentation,0,21,False,1
122,65,1/8,147/8,71,0,ornamentation,0,21,False,1
123,67,1/8,37/2,72,0,ornamentation,0,21,False,1
124,69,1/8,149/8,73,0,ornamentation,0,21,False,1
125,70,1/8,75/4,74,0,ornamentation,0,21,False,1
126,72,1/8,151/8,75,0,ornamentation,0,21,False,1
130,70,1/8,19,76,0,match,0,21,False,1
141,69,1/4,20,84,0,match,0,21,True,1
179,69,1/4,26,102,0,match,0,22,True,2
186,70,1/8,27,106,0,match,0,22,False,2
187,69,1/8,217/8,107,0,ornamentation,0,22,False,2
188,70,1/8,109/4,108,0,ornamentation,0,22,False,2
189,72,1/8,219/8,109,0,ornamentation,0,22,False,2
190,70,1/4,55/2,110,0,ornamentation,0,22,True,2
307,67,1/4,42,176,0,match,0,23,True,3
308,64,1/8,169/4,177,0,ornamentation,0,23,False,3
309,65,1/8,339/8,178,0,ornamentation,0,23,False,3
310,67,1/4,85/2,179,0,ornamentation,0,23,True,3
315,70,1/2,43,181,0,match,0,24,True,4
320,70,1/8,44,183,0,match,0,24,False,4
321,69,1/8,353/8,184,0,ornamentation,0,24,False,4
322,70,1/8,177/4,185,0,ornamentation,0,24,False,4
323,72,1/8,355/8,186,0,ornamentation,0,24,False,4
324,74,1/4,89/2,187,0,match,0,24,True,4
490,69,1/4,70,276,0,match,0,25,True,5
498,69,1/8,71,280,0,repetition,0,25,False,5
507,69,1/8,577/8,287,0,ornamentation,0,25,False,5
508,72,1/8,289/4,288,0,ornamentation,0,25,False,5
509,70,1/8,579/8,289,0,ornamentation,0,25,False,5
510,69,1/8,145/2,290,0,ornamentation,0,25,False,5
511,67,1/8,581/8,291,0,ornamentation,0,25,False,5
512,65,1/8,291/4,292,0,ornamentation,0,25,False,5
513,64,1/8,583/8,293,0,ornamentation,0,25,False,5
516,65,1/8,73,294,0,match,0,25,False,5
527,65,1/2,74,302,0,match,0,25,True,5
543,69,1/4,305/4,309,0,ornamentation,0,26,True,6
544,72,1/8,153/2,310,0,adaptation,0,26,False,6
545,71,1/8,613/8,311,0,ornamentation,0,26,False,6
546,69,1/8,307/4,312,0,ornamentation,0,26,False,6
547,67,1/8,615/8,313,0,ornamentation,0,26,False,6
551,69,1/8,77,314,0,match,0,26,False,6
552,67,1/8,617/8,315,0,ornamentation,0,26,False,6
553,69,1/16,309/4,316,0,ornamentation,0,26,True,6
552,67,1/8,617/8,315,0,ornamentation,0,27,True,7
553,69,1/16,309/4,316,0,ornamentation,0,27,False,7
554,67,1/16,1237/16,317,0,ornamentation,0,27,False,7
555,69,1/16,619/8,318,0,ornamentation,0,27,False,7
556,70,1/16,1239/16,319,0,ornamentation,0,27,False,7
557,69,1/8,155/2,320,0,repetition,0,27,True,7
556,70,1/16,1239/16,319,0,ornamentation,0,28,True,8
557,69,1/8,155/2,320,0,repetition,0,28,False,8
558,65,1/8,621/8,321,0,ornamentation,0,28,False,8
559,67,1/8,311/4,322,0,ornamentation,0,28,False,8
560,69,1/8,623/8,323,0,ornamentation,0,28,False,8
