note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
35;66;1/8;11/4;29;1;match;1;4;True;[non_monotonic]
37;67;1/32;23/8;30;1;adaptation;0;4;False;[non_monotonic]
38;66;1/32;93/32;31;1;ornamentation;0;4;False;[non_monotonic]
39;64;1/32;47/16;32;1;ornamentation;0;4;False;[non_monotonic]
40;66;1/32;95/32;33;1;ornamentation;0;4;False;[non_monotonic]
41;67;1/8;3;34;1;match;1;4;True;[non_monotonic]
170;59;1/8;95/8;142;1;ornamentation;0;11;True;[monotonic_perfect_fifth_1_1]
171;60;1/16;12;143;1;match;1;11;False;[monotonic_perfect_fifth_1_1]
173;62;1/16;193/16;144;1;ornamentation;0;11;False;[monotonic_perfect_fifth_1_1]
174;64;1/16;97/8;145;1;ornamentation;0;11;False;[monotonic_perfect_fifth_1_1]
175;66;1/16;195/16;146;1;ornamentation;0;11;False;[monotonic_perfect_fifth_1_1]
176;67;1/4;49/4;147;1;match;1;11;True;[monotonic_perfect_fifth_1_1]
