note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
15,74,1/8,2,13,0,repetition,0,14,True,0
18,74,1/16,9/4,15,0,repetition,0,14,False,0
19,72,1/16,37/16,16,0,ornamentation,0,14,False,0
20,74,1/32,19/8,17,0,ornamentation,0,14,True,0
19,72,1/16,37/16,16,0,ornamentation,0,15,True,1
20,74,1/32,19/8,17,0,ornamentation,0,15,False,1
21,72,1/32,77/32,18,0,ornamentation,0,15,False,1
22,71,1/32,39/16,19,0,ornamentation,0,15,False,1
23,72,1/32,79/32,20,0,ornamentation,0,15,False,1
25,74,1/4,5/2,21,0,match,0,15,True,1
29,72,1/8,3,23,0,match,0,16,True,2
32,72,1/16,13/4,25,0,repetition,0,16,False,2
33,71,1/16,53/16,26,0,ornamentation,0,16,False,2
34,72,1/32,27/8,27,0,repetition,0,16,True,2
33,71,1/16,53/16,26,0,ornamentation,0,17,True,3
34,72,1/32,27/8,27,0,repetition,0,17,False,3
35,71,1/32,109/32,28,0,ornamentation,0,17,False,3
36,69,1/32,55/16,29,0,ornamentation,0,17,False,3
37,67,1/32,111/32,30,0,ornamentation,0,17,False,3
39,69,1/8,7/2,31,0,match,0,17,True,3
37,67,1/32,111/32,30,0,ornamentation,0,18,True,4
39,69,1/8,7/2,31,0,match,0,18,False,4
40,67,1/8,29/8,32,0,ornamentation,0,18,False,4
41,69,1/16,15/4,33,0,repetition,0,18,True,4
58,71,1/8,19/4,47,0,match,0,19,True,5
62,71,1/16,5,49,0,repetition,0,19,False,5
63,69,1/16,81/16,50,0,ornamentation,0,19,False,5
64,71,1/16,41/8,51,0,repetition,0,19,False,5
65,72,1/16,83/16,52,0,ornamentation,0,19,False,5
68,74,1/4,21/4,53,0,match,0,19,True,5
154,74,1/4,27/2,113,0,match,0,20,True,6
156,76,1/16,55/4,114,0,match,0,20,False,6
157,74,1/16,221/16,115,0,ornamentation,0,20,False,6
158,76,1/16,111/8,116,0,ornamentation,0,20,False,6
159,77,1/16,223/16,117,0,ornamentation,0,20,False,6
161,76,1/8,14,118,0,repetition,0,20,True,6
162,74,1/8,113/8,119,0,match,0,21,True,7
163,76,1/16,57/4,120,0,adaptation,0,21,False,7
168,74,1/16,233/16,125,0,ornamentation,0,21,False,7
169,73,1/16,117/8,126,0,ornamentation,0,21,False,7
170,71,1/16,235/16,127,0,ornamentation,0,21,False,7
171,74,1/16,59/4,128,0,repetition,0,21,False,7
172,73,1/16,237/16,129,0,ornamentation,0,21,False,7
173,71,1/16,119/8,130,0,ornamentation,0,21,False,7
174,73,1/16,239/16,131,0,ornamentation,0,21,False,7
177,74,1/2,15,132,0,match,0,21,True,7
253,74,1/4,21,192,0,match,0,22,True,8
255,72,1/16,43/2,194,0,adaptation,0,22,False,8
256,71,1/16,345/16,195,0,ornamentation,0,22,False,8
257,69,1/16,173/8,196,0,ornamentation,0,22,False,8
258,71,1/16,347/16,197,0,ornamentation,0,22,False,8
260,72,1/4,87/4,198,0,match,0,22,True,8
310,72,1/16,51/2,238,0,match,0,23,True,9
335,60,1/32,881/32,259,0,ornamentation,0,23,False,9
336,62,1/32,441/16,260,0,ornamentation,0,23,False,9
337,64,1/32,883/32,261,0,ornamentation,0,23,False,9
338,67,1/32,221/8,262,0,ornamentation,0,23,False,9
339,66,1/32,885/32,263,0,ornamentation,0,23,False,9
340,64,1/32,443/16,264,0,ornamentation,0,23,False,9
341,66,1/32,887/32,265,0,ornamentation,0,23,False,9
342,67,1/4,111/4,266,0,match,0,23,True,9
468,65,1/8,295/8,326,0,match,0,24,True,10
470,62,1/16,37,327,0,match,0,24,False,10
473,64,1/16,595/16,330,0,ornamentation,0,24,False,10
476,65,1/16,149/4,331,0,match,0,24,False,10
477,64,1/16,597/16,332,0,ornamentation,0,24,False,10
478,66,1/16,299/8,333,0,adaptation,0,24,False,10
479,67,1/16,599/16,334,0,ornamentation,0,24,False,10
481,69,1/16,75/2,335,0,match,0,24,False,10
482,67,1/16,601/16,336,0,ornamentation,0,24,False,10
483,69,1/16,301/8,337,0,repetition,0,24,False,10
484,71,1/16,603/16,338,0,ornamentation,0,24,False,10
487,69,1/8,151/4,339,0,match,0,24,True,10
493,67,1/8,305/8,342,0,match,0,25,True,11
496,69,1/16,153/4,343,0,repetition,0,25,False,11
502,67,1/16,617/16,348,0,ornamentation,0,25,False,11
503,66,1/16,309/8,349,0,match,0,25,False,11
504,64,1/16,619/16,350,0,ornamentation,0,25,False,11
505,67,1/16,155/4,351,0,adaptation,0,25,False,11
506,66,1/16,621/16,352,0,ornamentation,0,25,False,11
507,67,1/32,311/8,353,0,adaptation,0,25,True,11
506,66,1/16,621/16,352,0,ornamentation,0,26,True,12
507,67,1/32,311/8,353,0,adaptation,0,26,False,12
508,66,1/32,1245/32,354,0,ornamentation,0,26,False,12
509,64,1/32,623/16,355,0,ornamentation,0,26,False,12
510,66,1/32,1247/32,356,0,ornamentation,0,26,False,12
514,67,3/4,39,357,0,match,0,26,True,12
1,67,3/16,1/2,1,1,repetition,0,0,True,0
2,66,1/16,11/16,2,1,ornamentation,0,0,False,0
3,67,1/16,3/4,3,1,repetition,0,0,False,0
4,66,1/16,13/16,4,1,ornamentation,0,0,False,0
5,67,1/32,7/8,5,1,ornamentation,0,0,True,0
4,66,1/16,13/16,4,1,ornamentation,0,1,True,1
5,67,1/32,7/8,5,1,ornamentation,0,1,False,1
6,66,1/32,29/32,6,1,ornamentation,0,1,False,1
7,64,1/32,15/16,7,1,ornamentation,0,1,False,1
8,66,1/32,31/32,8,1,ornamentation,0,1,False,1
9,67,1/4,1,9,1,match,0,1,True,1
38,65,1/8,7/2,31,1,match,1,2,True,2
42,67,1/16,61/16,34,1,ornamentation,0,2,False,2
43,66,1/16,31/8,35,1,ornamentation,0,2,False,2
44,67,1/16,63/16,36,1,ornamentation,0,2,False,2
45,67,1/8,4,37,1,repetition,1,2,True,2
45,67,1/8,4,37,1,repetition,1,3,True,3
47,66,1/16,33/8,38,1,match,0,3,False,3
48,64,1/16,67/16,39,1,ornamentation,0,3,False,3
49,67,1/16,17/4,40,1,adaptation,0,3,False,3
50,66,1/16,69/16,41,1,ornamentation,0,3,False,3
51,67,1/32,35/8,42,1,adaptation,0,3,True,3
50,66,1/16,69/16,41,1,ornamentation,0,4,True,4
51,67,1/32,35/8,42,1,adaptation,0,4,False,4
52,66,1/32,141/32,43,1,ornamentation,0,4,False,4
53,64,1/32,71/16,44,1,ornamentation,0,4,False,4
54,66,1/32,143/32,45,1,ornamentation,0,4,False,4
56,67,1/4,9/2,46,1,match,1,4,True,4
110,62,1/4,9,83,1,match,0,5,True,5
111,64,1/32,37/4,84,1,adaptation,0,5,False,5
112,62,1/32,297/32,85,1,ornamentation,0,5,False,5
113,60,1/32,149/16,86,1,ornamentation,0,5,False,5
114,59,1/32,299/32,87,1,ornamentation,0,5,False,5
115,60,1/32,75/8,88,1,ornamentation,0,5,False,5
116,62,1/32,301/32,89,1,ornamentation,0,5,False,5
117,64,1/32,151/16,90,1,ornamentation,0,5,False,5
118,66,1/32,303/32,91,1,ornamentation,0,5,False,5
121,67,1/8,19/2,92,1,match,0,5,True,5
127,65,1/8,41/4,96,1,match,0,6,True,6
128,67,1/32,83/8,97,1,ornamentation,0,6,False,6
129,66,1/32,333/32,98,1,ornamentation,0,6,False,6
130,64,1/32,167/16,99,1,ornamentation,0,6,False,6
131,66,1/32,335/32,100,1,ornamentation,0,6,False,6
133,67,1/2,21/2,101,1,match,1,6,True,6
160,62,1/8,14,118,1,match,1,7,True,7
164,74,1/16,229/16,121,1,ornamentation,0,7,False,7
165,73,1/16,115/8,122,1,ornamentation,0,7,False,7
166,74,1/16,231/16,123,1,ornamentation,0,7,False,7
167,64,1/16,29/2,124,1,match,0,7,False,7
176,62,1/2,15,132,1,match,1,7,True,7
285,67,1/4,24,217,1,match,0,8,True,8
286,69,1/16,97/4,218,1,adaptation,0,8,False,8
287,67,1/16,389/16,219,1,ornamentation,0,8,False,8
288,66,1/16,195/8,220,1,ornamentation,0,8,False,8
289,67,1/16,391/16,221,1,ornamentation,0,8,False,8
290,64,1/16,49/2,222,1,match,0,8,False,8
291,65,1/16,393/16,223,1,ornamentation,0,8,False,8
292,67,1/32,197/8,224,1,ornamentation,0,8,True,8
291,65,1/16,393/16,223,1,ornamentation,0,9,True,9
292,67,1/32,197/8,224,1,ornamentation,0,9,False,9
293,65,1/32,789/32,225,1,ornamentation,0,9,False,9
294,67,1/32,395/16,226,1,ornamentation,0,9,False,9
295,64,1/32,791/32,227,1,ornamentation,0,9,False,9
296,65,1/4,99/4,228,1,match,1,9,True,9
297,65,1/8,25,229,1,repetition,1,10,True,10
299,64,1/16,201/8,230,1,ornamentation,0,10,False,10
300,65,1/16,403/16,231,1,ornamentation,0,10,False,10
301,67,1/16,101/4,232,1,adaptation,1,10,False,10
303,65,1/16,405/16,233,1,ornamentation,0,10,False,10
304,67,1/32,203/8,234,1,adaptation,0,10,True,10
303,65,1/16,405/16,233,1,ornamentation,0,11,True,11
304,67,1/32,203/8,234,1,adaptation,0,11,False,11
305,65,1/32,813/32,235,1,ornamentation,0,11,False,11
306,64,1/32,407/16,236,1,ornamentation,0,11,False,11
307,62,1/32,815/32,237,1,ornamentation,0,11,False,11
