note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
21,69,1/4,3/2,17,0,match,0,16,True,0
23,69,1/16,7/4,18,0,match,0,16,False,0
24,71,1/16,29/16,19,0,ornamentation,0,16,False,0
25,72,1/16,15/8,20,0,ornamentation,0,16,False,0
26,69,1/16,31/16,21,0,ornamentation,0,16,False,0
28,72,1/16,2,22,0,adaptation,0,16,False,0
29,71,1/16,33/16,23,0,ornamentation,0,16,False,0
30,72,1/32,17/8,24,0,ornamentation,0,16,True,0
29,71,1/16,33/16,23,0,ornamentation,0,17,True,1
30,72,1/32,17/8,24,0,ornamentation,0,17,False,1
31,71,1/32,69/32,25,0,ornamentation,0,17,False,1
32,69,1/32,35/16,26,0,ornamentation,0,17,False,1
33,71,1/32,71/32,27,0,ornamentation,0,17,False,1
36,72,1/4,9/4,28,0,match,0,17,True,1
36,72,1/4,9/4,28,0,match,0,18,True,2
39,71,1/16,21/8,30,0,adaptation,0,18,False,2
40,69,1/16,43/16,31,0,ornamentation,0,18,False,2
43,71,1/4,11/4,32,0,match,0,18,True,2
77,67,1/8,19/4,48,0,match,0,19,True,3
78,65,1/16,39/8,49,0,ornamentation,0,19,False,3
79,67,1/16,79/16,50,0,ornamentation,0,19,False,3
82,69,1/4,5,51,0,match,0,19,True,3
135,69,1/8,17/2,82,0,match,0,20,True,4
136,67,1/16,69/8,83,0,ornamentation,0,20,False,4
137,69,1/16,139/16,84,0,ornamentation,0,20,False,4
139,71,1/16,35/4,85,0,match,0,20,False,4
140,69,1/16,141/16,86,0,ornamentation,0,20,False,4
141,71,1/32,71/8,87,0,ornamentation,0,20,True,4
140,69,1/16,141/16,86,0,ornamentation,0,21,True,5
141,71,1/32,71/8,87,0,ornamentation,0,21,False,5
142,67,1/32,285/32,88,0,ornamentation,0,21,False,5
143,69,1/32,143/16,89,0,ornamentation,0,21,False,5
144,71,1/32,287/32,90,0,ornamentation,0,21,False,5
147,72,1/4,9,91,0,match,0,21,True,5
154,71,1/4,19/2,95,0,match,0,22,True,6
157,67,1/16,39/4,96,0,match,0,22,False,6
158,64,1/16,157/16,97,0,ornamentation,0,22,False,6
159,65,1/16,79/8,98,0,ornamentation,0,22,False,6
160,67,1/16,159/16,99,0,ornamentation,0,22,False,6
163,69,1/16,10,100,0,match,0,22,False,6
170,64,1/16,165/16,105,0,ornamentation,0,22,False,6
171,66,1/32,83/8,106,0,adaptation,0,22,True,6
170,64,1/16,165/16,105,0,ornamentation,0,23,True,7
171,66,1/32,83/8,106,0,adaptation,0,23,False,7
172,62,1/32,333/32,107,0,ornamentation,0,23,False,7
173,64,1/32,167/16,108,0,ornamentation,0,23,False,7
174,66,1/32,335/32,109,0,ornamentation,0,23,False,7
177,67,1/16,21/2,110,0,match,0,23,True,7
174,66,1/32,335/32,109,0,ornamentation,0,24,True,8
177,67,1/16,21/2,110,0,match,0,24,False,8
178,64,1/16,169/16,111,0,ornamentation,0,24,False,8
179,66,1/32,85/8,112,0,ornamentation,0,24,True,8
178,64,1/16,169/16,111,0,ornamentation,0,25,True,9
179,66,1/32,85/8,112,0,ornamentation,0,25,False,9
180,67,1/32,341/32,113,0,ornamentation,0,25,False,9
181,69,1/32,171/16,114,0,ornamentation,0,25,False,9
182,71,1/32,343/32,115,0,ornamentation,0,25,False,9
186,72,1/8,43/4,116,0,match,0,25,True,9
197,71,1/4,45/4,123,0,match,0,26,True,10
200,67,1/16,23/2,124,0,match,0,26,False,10
201,64,1/16,185/16,125,0,ornamentation,0,26,False,10
202,65,1/16,93/8,126,0,ornamentation,0,26,False,10
203,67,1/16,187/16,127,0,ornamentation,0,26,False,10
206,69,1/16,47/4,128,0,match,0,26,False,10
