note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
1;58;1/4;1/2;1;3;match;0;0;True;0;[non_monotonic]
2;58;1/16;3/4;2;3;ornamentation;0;0;False;0;[non_monotonic]
3;57;1/16;13/16;3;3;ornamentation;0;0;False;0;[non_monotonic]
4;58;1/16;7/8;4;3;ornamentation;0;0;False;0;[non_monotonic]
5;60;1/16;15/16;5;3;ornamentation;0;0;False;0;[non_monotonic]
6;58;1/2;1;6;3;repetition;0;0;True;0;[non_monotonic]
30;53;1/16;61/16;27;3;ornamentation;0;4;True;4;[monotonic_perfect_fifth_0_1]
31;55;1/32;31/8;28;3;adaptation;0;4;False;4;[monotonic_perfect_fifth_0_1]
32;53;1/32;125/32;29;3;ornamentation;0;4;False;4;[monotonic_perfect_fifth_0_1]
33;51;1/32;63/16;30;3;ornamentation;0;4;False;4;[monotonic_perfect_fifth_0_1]
34;50;1/32;127/32;31;3;ornamentation;0;4;False;4;[monotonic_perfect_fifth_0_1]
35;48;1/16;4;32;3;match;1;4;True;4;[monotonic_perfect_fifth_0_1]
46;53;1/4;5;41;3;repetition;1;5;True;5;[monotonic_perfect_fifth_0_2]
48;55;1/16;21/4;42;3;adaptation;0;5;False;5;[monotonic_perfect_fifth_0_2]
49;53;1/16;85/16;43;3;ornamentation;0;5;False;5;[monotonic_perfect_fifth_0_2]
50;51;1/16;43/8;44;3;adaptation;0;5;False;5;[monotonic_perfect_fifth_0_2]
51;50;1/16;87/16;45;3;ornamentation;0;5;False;5;[monotonic_perfect_fifth_0_2]
52;48;3/16;11/2;46;3;match;2;5;True;5;[monotonic_perfect_fifth_0_2]
538;58;1/16;589/16;381;3;ornamentation;0;10;True;10;[monotonic]
539;60;1/32;295/8;382;3;ornamentation;0;10;False;10;[monotonic]
540;58;1/32;1181/32;383;3;ornamentation;0;10;False;10;[monotonic]
541;57;1/32;591/16;384;3;ornamentation;0;10;False;10;[monotonic]
542;55;1/32;1183/32;385;3;ornamentation;0;10;False;10;[monotonic]
544;57;1/4;37;386;3;match;1;10;True;10;[monotonic]
567;53;1/16;621/16;405;3;ornamentation;0;13;True;13;[monotonic_perfect_fifth_0_1]
568;55;1/32;311/8;406;3;adaptation;0;13;False;13;[monotonic_perfect_fifth_0_1]
569;53;1/32;1245/32;407;3;ornamentation;0;13;False;13;[monotonic_perfect_fifth_0_1]
570;51;1/32;623/16;408;3;ornamentation;0;13;False;13;[monotonic_perfect_fifth_0_1]
571;50;1/32;1247/32;409;3;ornamentation;0;13;False;13;[monotonic_perfect_fifth_0_1]
572;48;1/16;39;410;3;match;1;13;True;13;[monotonic_perfect_fifth_0_1]
583;53;1/4;40;419;3;repetition;1;14;True;14;[monotonic_perfect_fifth_0_2]
585;55;1/16;161/4;420;3;adaptation;0;14;False;14;[monotonic_perfect_fifth_0_2]
586;53;1/16;645/16;421;3;ornamentation;0;14;False;14;[monotonic_perfect_fifth_0_2]
587;51;1/16;323/8;422;3;adaptation;0;14;False;14;[monotonic_perfect_fifth_0_2]
588;50;1/16;647/16;423;3;ornamentation;0;14;False;14;[monotonic_perfect_fifth_0_2]
589;48;3/16;81/2;424;3;match;2;14;True;14;[monotonic_perfect_fifth_0_2]
28;65;1/4;7/2;25;1;match;0;17;True;2;[non_monotonic]
36;65;1/16;4;32;1;repetition;0;17;False;2;[non_monotonic]
37;64;1/16;65/16;33;1;ornamentation;0;17;False;2;[non_monotonic]
38;62;1/16;33/8;34;1;ornamentation;0;17;False;2;[non_monotonic]
39;64;1/16;67/16;35;1;ornamentation;0;17;False;2;[non_monotonic]
41;65;1/4;17/4;36;1;match;0;17;True;2;[non_monotonic]
361;66;1/16;397/16;247;1;ornamentation;0;26;True;11;[non_monotonic]
362;67;1/32;199/8;248;1;ornamentation;0;26;False;11;[non_monotonic]
363;66;1/32;797/32;249;1;ornamentation;0;26;False;11;[non_monotonic]
364;64;1/32;399/16;250;1;ornamentation;0;26;False;11;[non_monotonic]
365;66;1/32;799/32;251;1;ornamentation;0;26;False;11;[non_monotonic]
366;67;1/8;25;252;1;match;1;26;True;11;[non_monotonic]
376;58;1/16;413/16;259;1;ornamentation;0;28;True;13;[monotonic]
377;60;1/32;207/8;260;1;ornamentation;0;28;False;13;[monotonic]
378;58;1/32;829/32;261;1;ornamentation;0;28;False;13;[monotonic]
379;57;1/32;415/16;262;1;ornamentation;0;28;False;13;[monotonic]
380;55;1/32;831/32;263;1;ornamentation;0;28;False;13;[monotonic]
381;57;1/8;26;264;1;repetition;0;28;True;13;[monotonic]
394;67;1/4;27;275;1;match;0;30;True;15;[monotonic]
397;55;1/16;55/2;278;1;match;1;30;False;15;[monotonic]
403;57;1/16;445/16;283;1;ornamentation;0;30;False;15;[monotonic]
404;58;1/16;223/8;284;1;ornamentation;0;30;False;15;[monotonic]
405;60;1/16;447/16;285;1;ornamentation;0;30;False;15;[monotonic]
406;58;1/4;28;286;1;match;1;30;True;15;[monotonic]
565;65;1/4;77/2;403;1;match;0;38;True;23;[non_monotonic]
573;65;1/16;39;410;1;repetition;0;38;False;23;[non_monotonic]
574;64;1/16;625/16;411;1;ornamentation;0;38;False;23;[non_monotonic]
