note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
14,69,1/8,3/2,10,0,repetition,0,55,True,0
15,69,1/16,13/8,11,0,ornamentation,0,55,False,0
16,67,1/16,27/16,12,0,ornamentation,0,55,False,0
17,66,1/16,7/4,13,0,ornamentation,0,55,False,0
18,67,1/16,29/16,14,0,ornamentation,0,55,False,0
19,69,1/16,15/8,15,0,ornamentation,0,55,False,0
20,71,1/16,31/16,16,0,ornamentation,0,55,False,0
23,72,3/16,2,17,0,match,0,55,True,0
38,71,3/16,3,26,0,match,0,56,True,1
39,69,1/16,51/16,27,0,ornamentation,0,56,False,1
40,71,1/16,13/4,28,0,ornamentation,0,56,False,1
41,69,1/16,53/16,29,0,ornamentation,0,56,False,1
42,67,1/16,27/8,30,0,ornamentation,0,56,False,1
43,66,1/16,55/16,31,0,ornamentation,0,56,False,1
46,67,1/8,7/2,32,0,match,0,56,True,1
46,67,1/8,7/2,32,0,match,0,57,True,2
47,66,1/16,29/8,33,0,ornamentation,0,57,False,2
48,64,1/16,59/16,34,0,ornamentation,0,57,False,2
49,62,1/16,15/4,35,0,ornamentation,0,57,False,2
50,64,1/16,61/16,36,0,ornamentation,0,57,False,2
51,66,1/16,31/8,37,0,ornamentation,0,57,False,2
52,67,1/16,63/16,38,0,ornamentation,0,57,False,2
55,69,1/8,4,39,0,match,0,57,True,2
52,67,1/16,63/16,38,0,ornamentation,0,58,True,3
55,69,1/8,4,39,0,match,0,58,False,3
56,72,1/8,33/8,40,0,ornamentation,0,58,False,3
58,71,1/8,17/4,41,0,adaptation,0,58,False,3
59,69,1/8,35/8,42,0,ornamentation,0,58,False,3
62,71,1/8,9/2,43,0,match,0,58,False,3
63,69,1/8,37/8,44,0,ornamentation,0,58,False,3
65,67,1/8,19/4,45,0,adaptation,0,58,False,3
66,66,1/8,39/8,46,0,ornamentation,0,58,False,3
69,64,1/4,5,47,0,match,0,58,True,3
87,67,1/8,6,57,0,match,0,59,True,4
88,69,1/16,49/8,58,0,ornamentation,0,59,False,4
89,67,1/16,99/16,59,0,ornamentation,0,59,False,4
92,65,1/8,25/4,60,0,match,0,59,True,4
92,65,1/8,25/4,60,0,match,0,60,True,5
93,67,1/16,51/8,61,0,ornamentation,0,60,False,5
94,65,1/16,103/16,62,0,ornamentation,0,60,False,5
97,64,1/8,13/2,63,0,match,0,60,True,5
140,71,1/8,9,94,0,match,0,61,True,6
141,69,1/16,73/8,95,0,ornamentation,0,61,False,6
142,67,1/16,147/16,96,0,ornamentation,0,61,False,6
143,66,1/16,37/4,97,0,ornamentation,0,61,False,6
144,67,1/16,149/16,98,0,ornamentation,0,61,False,6
145,69,1/16,75/8,99,0,ornamentation,0,61,False,6
146,71,1/16,151/16,100,0,ornamentation,0,61,False,6
150,72,1/8,19/2,101,0,match,0,61,True,6
146,71,1/16,151/16,100,0,ornamentation,0,62,True,7
150,72,1/8,19/2,101,0,match,0,62,False,7
151,71,1/8,77/8,102,0,ornamentation,0,62,False,7
155,72,1/4,39/4,103,0,repetition,0,62,True,7
155,72,1/4,39/4,103,0,repetition,0,63,True,8
159,71,1/8,10,104,0,match,0,63,False,8
160,69,1/8,81/8,105,0,ornamentation,0,63,False,8
162,69,1/8,41/4,106,0,match,0,63,False,8
167,69,1/8,21/2,108,0,repetition,0,63,False,8
168,68,1/16,85/8,109,0,ornamentation,0,63,True,8
167,69,1/8,21/2,108,0,repetition,0,64,True,9
168,68,1/16,85/8,109,0,ornamentation,0,64,False,9
169,66,1/16,171/16,110,0,ornamentation,0,64,False,9
170,68,1/16,43/4,111,0,match,0,64,False,9
171,69,1/16,173/16,112,0,ornamentation,0,64,False,9
172,68,1/16,87/8,113,0,ornamentation,0,64,False,9
173,66,1/16,175/16,114,0,ornamentation,0,64,False,9
177,69,1/8,11,115,0,match,0,64,True,9
258,65,3/16,16,159,0,match,0,65,True,10
259,69,1/16,259/16,160,0,ornamentation,0,65,False,10
260,67,1/16,65/4,161,0,adaptation,0,65,False,10
261,65,1/16,261/16,162,0,ornamentation,0,65,False,10
262,64,1/16,131/8,163,0,repetition,0,65,False,10
267,64,1/8,33/2,165,0,match,0,65,True,10
279,69,3/16,17,170,0,match,0,66,True,11
287,65,1/8,35/2,176,0,match,0,66,False,11
288,67,1/8,141/8,177,0,ornamentation,0,66,False,11
292,64,1/8,71/4,178,0,match,0,66,False,11
293,65,1/8,143/8,179,0,ornamentation,0,66,False,11
297,64,1/8,18,180,0,repetition,0,66,False,11
298,62,1/8,145/8,181,0,ornamentation,0,66,False,11
302,62,1/8,73/4,182,0,match,0,66,False,11
307,62,1/8,37/2,184,0,repetition,0,66,False,11
309,61,1/16,149/8,185,0,ornamentation,0,66,True,11
307,62,1/8,37/2,184,0,repetition,0,67,True,12
309,61,1/16,149/8,185,0,ornamentation,0,67,False,12
310,59,1/16,299/16,186,0,ornamentation,0,67,False,12
311,61,1/16,75/4,187,0,match,0,67,False,12
312,62,1/16,301/16,188,0,ornamentation,0,67,False,12
313,59,1/16,151/8,189,0,ornamentation,0,67,False,12
314,61,1/16,303/16,190,0,ornamentation,0,67,False,12
317,62,3/16,19,191,0,match,0,67,True,12
358,69,1/8,87/4,218,0,match,0,68,True,13
359,71,1/32,175/8,219,0,ornamentation,0,68,False,13
360,69,1/32,701/32,220,0,ornamentation,0,68,False,13
361,67,1/32,351/16,221,0,ornamentation,0,68,False,13
362,69,1/32,703/32,222,0,ornamentation,0,68,False,13
365,67,1/8,22,223,0,match,0,68,True,13
426,67,1/8,51/2,261,0,repetition,0,69,True,14
427,69,1/16,205/8,262,0,ornamentation,0,69,False,14
428,67,1/16,411/16,263,0,ornamentation,0,69,False,14
432,65,1/8,103/4,264,0,match,0,69,True,14
432,65,1/8,103/4,264,0,match,0,70,True,15
433,67,1/16,207/8,265,0,ornamentation,0,70,False,15
434,65,1/16,415/16,266,0,ornamentation,0,70,False,15
438,64,1/4,26,267,0,match,0,70,True,15
438,64,1/4,26,267,0,match,0,71,True,16
442,64,1/8,211/8,269,0,ornamentation,0,71,False,16
446,62,1/8,53/2,270,0,match,0,71,False,16
458,60,3/16,27,279,0,match,0,71,True,16
458,60,3/16,27,279,0,match,0,72,True,17
459,59,1/16,435/16,280,0,ornamentation,0,72,False,17
460,57,1/16,109/4,281,0,ornamentation,0,72,False,17
461,59,1/16,437/16,282,0,ornamentation,0,72,False,17
462,60,1/16,219/8,283,0,ornamentation,0,72,False,17
463,62,1/16,439/16,284,0,ornamentation,0,72,False,17
467,60,1/8,55/2,285,0,repetition,0,72,True,17
518,72,1/4,63/2,308,0,match,0,73,True,18
520,71,1/16,255/8,310,0,repetition,0,73,False,18
521,69,1/16,511/16,311,0,ornamentation,0,73,False,18
524,67,1/4,32,312,0,match,0,73,True,18
533,67,1/4,131/4,317,0,match,0,74,True,19
537,69,1/8,33,318,0,match,0,74,False,19
538,67,1/8,265/8,319,0,ornamentation,0,74,False,19
541,69,1/8,133/4,320,0,repetition,0,74,False,19
543,71,1/8,267/8,321,0,match,0,74,False,19
546,72,1/8,67/2,322,0,match,0,74,False,19
547,74,1/8,269/8,323,0,ornamentation,0,74,False,19
551,71,1/8,135/4,324,0,match,0,74,False,19
552,72,1/8,271/8,325,0,ornamentation,0,74,False,19
556,71,1/8,34,326,0,repetition,0,74,False,19
557,69,1/8,273/8,327,0,ornamentation,0,74,False,19
561,69,1/8,137/4,328,0,match,0,74,False,19
566,69,1/8,69/2,330,0,repetition,0,74,False,19
567,68,1/16,277/8,331,0,ornamentation,0,74,True,19
566,69,1/8,69/2,330,0,repetition,0,75,True,20
567,68,1/16,277/8,331,0,ornamentation,0,75,False,20
568,66,1/16,555/16,332,0,ornamentation,0,75,False,20
569,68,1/16,139/4,333,0,match,0,75,False,20
570,69,1/16,557/16,334,0,ornamentation,0,75,False,20
571,66,1/16,279/8,335,0,ornamentation,0,75,False,20
572,68,1/16,559/16,336,0,ornamentation,0,75,False,20
577,69,1/4,35,337,0,match,0,75,True,20
626,65,1/4,38,363,0,match,0,76,True,21
632,65,1/8,77/2,365,0,repetition,0,76,False,21
633,69,1/8,309/8,366,0,ornamentation,0,76,False,21
636,67,1/8,155/4,367,0,adaptation,0,76,False,21
