note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
102,71,1/4,47/2,61,0,match,0,0,True,0
103,69,1/8,95/4,62,0,adaptation,0,0,False,0
104,71,1/8,191/8,63,0,ornamentation,0,0,False,0
108,72,1/2,24,64,0,match,0,0,True,0
167,67,1/2,71/2,98,0,match,0,1,True,1
171,69,1/8,36,99,0,match,0,1,False,1
172,70,1/8,289/8,100,0,ornamentation,0,1,False,1
173,69,1/8,145/4,101,0,repetition,0,1,False,1
174,70,1/8,291/8,102,0,ornamentation,0,1,False,1
175,69,1/8,73/2,103,0,adaptation,0,1,False,1
176,67,1/8,293/8,104,0,ornamentation,0,1,False,1
177,65,1/8,147/4,105,0,repetition,0,1,False,1
178,64,1/8,295/8,106,0,ornamentation,0,1,False,1
181,62,1/2,37,107,0,match,0,1,True,1
203,65,1/2,83/2,121,0,match,0,2,True,2
206,67,1/8,42,122,0,match,0,2,False,2
207,69,1/8,337/8,123,0,ornamentation,0,2,False,2
208,67,1/8,169/4,124,0,repetition,0,2,False,2
209,65,1/8,339/8,125,0,ornamentation,0,2,False,2
210,64,1/8,85/2,126,0,match,0,2,False,2
211,65,1/8,341/8,127,0,ornamentation,0,2,False,2
212,64,1/8,171/4,128,0,repetition,0,2,False,2
213,62,1/8,343/8,129,0,ornamentation,0,2,False,2
216,60,1/2,43,130,0,match,0,2,True,2
137,59,1/4,30,80,1,match,1,3,True,0
140,57,1/8,121/4,81,1,ornamentation,0,3,False,0
141,59,1/8,243/8,82,1,ornamentation,0,3,False,0
142,60,1/2,61/2,83,1,match,0,3,True,0
349,65,1/2,69,194,2,match,1,4,True,0
352,64,1/8,279/4,196,2,match,0,4,False,0
353,62,1/8,559/8,197,2,ornamentation,0,4,False,0
354,60,1/4,70,198,2,match,0,4,True,0
381,64,1/2,75,212,2,match,1,5,True,1
384,62,1/8,303/4,214,2,match,0,5,False,1
385,60,1/8,607/8,215,2,ornamentation,0,5,False,1
386,59,1/2,76,216,2,match,0,5,True,1
