note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
114,65,1/4,14,59,1,match,1,2,True,0
118,64,1/8,57/4,60,1,match,0,2,False,0
121,64,1/8,29/2,62,1,repetition,1,2,False,0
123,62,1/8,117/8,63,1,match,0,2,False,0
125,60,1/8,59/4,64,1,match,0,2,False,0
132,59,1/8,125/8,71,1,ornamentation,0,2,False,0
133,53,1/4,63/4,72,1,match,0,2,True,0
162,67,1/4,39/2,85,1,match,1,3,True,1
169,67,1/8,20,88,1,repetition,1,3,False,1
177,64,1/8,165/8,93,1,match,0,3,False,1
178,62,1/8,83/4,94,1,match,0,3,False,1
179,60,1/8,167/8,95,1,match,0,3,False,1
181,59,1/8,21,96,1,match,0,3,False,1
183,57,1/8,169/8,97,1,ornamentation,0,3,False,1
184,55,1/8,85/4,98,1,match,0,3,False,1
187,57,1/4,43/2,100,1,match,1,3,True,1
227,65,1/4,26,116,1,match,1,4,True,2
231,64,1/8,105/4,117,1,match,0,4,False,2
234,64,1/8,53/2,119,1,repetition,1,4,False,2
236,62,1/8,213/8,120,1,match,0,4,False,2
238,60,1/8,107/4,121,1,match,0,4,False,2
245,59,1/8,221/8,128,1,ornamentation,0,4,False,2
246,53,1/4,111/4,129,1,match,0,4,True,2
262,64,3/8,30,136,1,match,1,5,True,3
264,62,1/8,243/8,137,1,ornamentation,0,5,False,3
266,67,1/2,61/2,138,1,match,1,5,True,3
270,67,1/4,125/4,140,1,match,0,6,True,4
272,67,1/8,63/2,141,1,repetition,1,6,False,4
274,65,1/8,253/8,142,1,match,0,6,False,4
279,76,1/8,257/8,146,1,ornamentation,0,6,False,4
280,62,1/8,129/4,147,1,match,0,6,False,4
281,60,1/8,259/8,148,1,match,0,6,False,4
283,59,1/2,65/2,149,1,match,0,6,True,4
306,55,1/4,71/2,158,1,match,1,7,True,5
314,57,1/8,145/4,162,1,ornamentation,0,7,False,5
315,59,1/8,291/8,163,1,match,0,7,False,5
317,60,3/8,73/2,164,1,match,1,7,True,5
449,55,1/4,50,228,1,match,1,8,True,6
452,60,1/8,201/4,229,1,match,1,8,False,6
454,62,1/8,403/8,230,1,ornamentation,0,8,False,6
455,60,1/4,101/2,231,1,repetition,0,8,True,6
475,64,1/4,209/4,241,2,match,1,9,True,0
479,62,1/16,423/8,244,2,repetition,0,9,False,0
480,60,1/16,847/16,245,2,ornamentation,0,9,False,0
481,64,1/4,53,246,2,match,1,9,True,0
515,59,1/4,111/2,263,2,match,2,10,True,1
520,60,1/16,447/8,265,2,repetition,0,10,False,1
521,62,1/16,895/16,266,2,ornamentation,0,10,False,1
524,64,1/8,56,267,2,match,2,10,True,1
113,57,1/4,14,59,3,match,2,0,True,0
116,57,1/8,57/4,60,3,repetition,2,0,False,0
119,59,1/8,115/8,61,3,match,0,0,False,0
120,60,1/8,29/2,62,3,match,3,0,False,0
124,53,1/8,59/4,64,3,match,1,0,False,0
126,52,1/8,119/8,65,3,adaptation,0,0,False,0
127,53,1/8,15,66,3,repetition,0,0,False,0
128,52,1/8,121/8,67,3,adaptation,0,0,False,0
129,50,1/8,61/4,68,3,adaptation,0,0,False,0
130,48,1/8,123/8,69,3,ornamentation,0,0,False,0
131,50,1/8,31/2,70,3,match,0,0,False,0
134,48,1/2,16,73,3,match,2,0,True,0
226,57,1/4,26,116,3,match,2,1,True,1
229,57,1/8,105/4,117,3,repetition,2,1,False,1
232,59,1/8,211/8,118,3,match,0,1,False,1
233,60,1/8,53/2,119,3,match,3,1,False,1
237,53,1/8,107/4,121,3,match,1,1,False,1
239,52,1/8,215/8,122,3,adaptation,0,1,False,1
240,53,1/8,27,123,3,repetition,0,1,False,1
241,52,1/8,217/8,124,3,adaptation,0,1,False,1
242,50,1/8,109/4,125,3,adaptation,0,1,False,1
243,48,1/8,219/8,126,3,ornamentation,0,1,False,1
244,50,1/8,55/2,127,3,match,0,1,False,1
247,48,1/2,28,130,3,match,2,1,True,1
