note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
7;59;1/8;1;5;1;match;1;2;True;2;[non_monotonic]
9;60;1/32;9/8;6;1;ornamentation;0;2;False;2;[non_monotonic]
10;59;1/32;37/32;7;1;ornamentation;0;2;False;2;[non_monotonic]
11;57;1/32;19/16;8;1;ornamentation;0;2;False;2;[non_monotonic]
12;59;1/32;39/32;9;1;ornamentation;0;2;False;2;[non_monotonic]
13;60;1/4;5/4;10;1;match;0;2;True;2;[non_monotonic]
174;60;1/8;55/4;114;1;match;0;9;True;9;[non_monotonic]
175;62;1/32;111/8;115;1;adaptation;0;9;False;9;[non_monotonic]
176;60;1/32;445/32;116;1;ornamentation;0;9;False;9;[non_monotonic]
177;59;1/32;223/16;117;1;ornamentation;0;9;False;9;[non_monotonic]
178;60;1/32;447/32;118;1;ornamentation;0;9;False;9;[non_monotonic]
182;62;1/8;14;119;1;match;1;9;True;9;[non_monotonic]
481;59;1/8;67/2;300;1;repetition;0;11;True;11;[non_monotonic]
482;60;1/32;269/8;301;1;ornamentation;0;11;False;11;[non_monotonic]
483;59;1/32;1077/32;302;1;ornamentation;0;11;False;11;[non_monotonic]
484;57;1/32;539/16;303;1;ornamentation;0;11;False;11;[non_monotonic]
485;59;1/32;1079/32;304;1;ornamentation;0;11;False;11;[non_monotonic]
486;57;1/8;135/4;305;1;match;0;11;True;11;[non_monotonic]
496;59;1/8;275/8;313;1;ornamentation;0;13;True;13;[non_monotonic]
498;60;1/16;69/2;314;1;match;0;13;False;13;[non_monotonic]
499;62;1/16;553/16;315;1;ornamentation;0;13;False;13;[non_monotonic]
500;64;1/16;277/8;316;1;ornamentation;0;13;False;13;[non_monotonic]
501;62;1/16;555/16;317;1;ornamentation;0;13;False;13;[non_monotonic]
502;60;1/8;139/4;318;1;repetition;0;13;True;13;[non_monotonic]
1108;55;1/8;145/2;638;1;match;1;24;True;24;[non_monotonic]
1111;57;1/32;581/8;639;1;ornamentation;0;24;False;24;[non_monotonic]
1112;55;1/32;2325/32;640;1;ornamentation;0;24;False;24;[non_monotonic]
1113;53;1/32;1163/16;641;1;ornamentation;0;24;False;24;[non_monotonic]
1114;55;1/32;2327/32;642;1;ornamentation;0;24;False;24;[non_monotonic]
1115;57;1/4;291/4;643;1;match;0;24;True;24;[non_monotonic]
807;66;1/16;861/16;487;0;ornamentation;0;44;True;12;[non_monotonic]
808;67;1/32;431/8;488;0;ornamentation;0;44;False;12;[non_monotonic]
809;66;1/32;1725/32;489;0;ornamentation;0;44;False;12;[non_monotonic]
810;64;1/32;863/16;490;0;ornamentation;0;44;False;12;[non_monotonic]
811;66;1/32;1727/32;491;0;ornamentation;0;44;False;12;[non_monotonic]
813;67;1/4;54;492;0;match;0;44;True;12;[non_monotonic]
1546;71;1/16;1607/16;888;0;ornamentation;0;55;True;23;[monotonic]
1551;72;1/8;201/2;889;0;repetition;0;55;False;23;[monotonic]
1552;71;1/8;805/8;890;0;ornamentation;0;55;False;23;[monotonic]
1553;69;1/8;403/4;891;0;ornamentation;0;55;False;23;[monotonic]
1554;67;1/8;807/8;892;0;ornamentation;0;55;False;23;[monotonic]
1559;69;1/4;101;893;0;match;0;55;True;23;[monotonic]
1559;69;1/4;101;893;0;match;0;56;True;24;[monotonic_perfect_fifth_0_0]
1560;62;1/16;405/4;894;0;ornamentation;0;56;False;24;[monotonic_perfect_fifth_0_0]
1561;64;1/16;1621/16;895;0;ornamentation;0;56;False;24;[monotonic_perfect_fifth_0_0]
1562;66;1/16;811/8;896;0;ornamentation;0;56;False;24;[monotonic_perfect_fifth_0_0]
